Dim_isEndgame,Dim_Realms,Dim_GrandCompany,Dim_Species,V_PlayerCount
False,Marilith,Order of the Twin Adder,Hrothgar,1545
False,Marilith,Order of the Twin Adder,Hyur,38388
False,Marilith,Order of the Twin Adder,Lalafell,19145
False,Marilith,Order of the Twin Adder,Miqo'te,31891
False,Marilith,Order of the Twin Adder,Roegadyn,6705
False,Marilith,Order of the Twin Adder,Viera,5957
False,Marilith,none,Au Ra,103261
False,Marilith,none,Elezen,62247
False,Marilith,none,Hrothgar,9484
False,Marilith,none,Hyur,235704
False,Marilith,none,Lalafell,117551
False,Marilith,none,Miqo'te,195814
False,Marilith,none,Roegadyn,41170
False,Marilith,none,Viera,36576
False,Mateus,Immortal Flames,Au Ra,127990
False,Mateus,Immortal Flames,Elezen,77154
False,Mateus,Immortal Flames,Hrothgar,11756
False,Mateus,Immortal Flames,Hyur,292152
False,Mateus,Immortal Flames,Lalafell,145703
False,Mateus,Immortal Flames,Miqo'te,242709
False,Mateus,Immortal Flames,Roegadyn,51030
False,Mateus,Immortal Flames,Viera,45335
False,Mateus,Maelstrom,Au Ra,131397
False,Mateus,Maelstrom,Elezen,79208
False,Mateus,Maelstrom,Hrothgar,12069
False,Mateus,Maelstrom,Hyur,299928
False,Mateus,Maelstrom,Lalafell,149581
False,Mateus,Maelstrom,Miqo'te,249169
False,Mateus,Maelstrom,Roegadyn,52388
False,Mateus,Maelstrom,Viera,46542
False,Mateus,Order of the Twin Adder,Au Ra,155028
False,Mateus,Order of the Twin Adder,Elezen,93453
False,Mateus,Order of the Twin Adder,Hrothgar,14239
False,Mateus,Order of the Twin Adder,Hyur,353867
False,Mateus,Order of the Twin Adder,Lalafell,176482
False,Mateus,Order of the Twin Adder,Miqo'te,293981
False,Mateus,Order of the Twin Adder,Roegadyn,61809
False,Mateus,Order of the Twin Adder,Viera,54912
False,Mateus,none,Au Ra,951878
False,Mateus,none,Elezen,573804
False,Mateus,none,Hrothgar,87430
False,Mateus,none,Hyur,2172765
False,Mateus,none,Lalafell,1083611
False,Mateus,none,Miqo'te,1805056
False,Mateus,none,Roegadyn,379513
False,Mateus,none,Viera,337164
False,Midgardsormr,Immortal Flames,Au Ra,142578
False,Midgardsormr,Immortal Flames,Elezen,85948
False,Midgardsormr,Immortal Flames,Hrothgar,13096
False,Midgardsormr,Immortal Flames,Hyur,325449
False,Midgardsormr,Immortal Flames,Lalafell,162309
False,Midgardsormr,Immortal Flames,Miqo'te,270371
False,Midgardsormr,Immortal Flames,Roegadyn,56846
False,Midgardsormr,Immortal Flames,Viera,50502
False,Midgardsormr,Maelstrom,Au Ra,146372
False,Midgardsormr,Maelstrom,Elezen,88235
False,Midgardsormr,Maelstrom,Hrothgar,13444
False,Midgardsormr,Maelstrom,Hyur,334111
False,Midgardsormr,Maelstrom,Lalafell,166629
False,Midgardsormr,Maelstrom,Miqo'te,277567
False,Midgardsormr,Maelstrom,Roegadyn,58359
False,Midgardsormr,Maelstrom,Viera,51846
False,Midgardsormr,Order of the Twin Adder,Au Ra,172696
False,Midgardsormr,Order of the Twin Adder,Elezen,104104
False,Midgardsormr,Order of the Twin Adder,Hrothgar,15862
False,Midgardsormr,Order of the Twin Adder,Hyur,394198
False,Midgardsormr,Order of the Twin Adder,Lalafell,196596
False,Midgardsormr,Order of the Twin Adder,Miqo'te,327486
False,Midgardsormr,Order of the Twin Adder,Roegadyn,68854
False,Midgardsormr,Order of the Twin Adder,Viera,61171
False,Midgardsormr,none,Au Ra,1060365
False,Midgardsormr,none,Elezen,639201
False,Midgardsormr,none,Hrothgar,97394
False,Midgardsormr,none,Hyur,2420398
False,Midgardsormr,none,Lalafell,1207112
False,Midgardsormr,none,Miqo'te,2010781
False,Midgardsormr,none,Roegadyn,422767
False,Midgardsormr,none,Viera,375591
False,Sargatanas,Immortal Flames,Au Ra,130727
False,Sargatanas,Immortal Flames,Elezen,78804
False,Sargatanas,Immortal Flames,Hrothgar,12007
False,Sargatanas,Immortal Flames,Hyur,298398
False,Sargatanas,Immortal Flames,Lalafell,148818
False,Sargatanas,Immortal Flames,Miqo'te,247899
False,Sargatanas,Immortal Flames,Roegadyn,52121
False,Sargatanas,Immortal Flames,Viera,46305
False,Sargatanas,Maelstrom,Au Ra,134206
False,Sargatanas,Maelstrom,Elezen,80901
False,Sargatanas,Maelstrom,Hrothgar,12327
False,Sargatanas,Maelstrom,Hyur,306340
False,Sargatanas,Maelstrom,Lalafell,152779
False,Sargatanas,Maelstrom,Miqo'te,254497
False,Sargatanas,Maelstrom,Roegadyn,53508
False,Sargatanas,Maelstrom,Viera,47537
False,Sargatanas,Order of the Twin Adder,Au Ra,158342
False,Sargatanas,Order of the Twin Adder,Elezen,95451
False,Sargatanas,Order of the Twin Adder,Hrothgar,14544
False,Sargatanas,Order of the Twin Adder,Hyur,361433
False,Sargatanas,Order of the Twin Adder,Lalafell,180256
False,Sargatanas,Order of the Twin Adder,Miqo'te,300266
False,Sargatanas,Order of the Twin Adder,Roegadyn,63131
False,Sargatanas,Order of the Twin Adder,Viera,56086
False,Sargatanas,none,Au Ra,972230
False,Sargatanas,none,Elezen,586072
False,Sargatanas,none,Hrothgar,89299
False,Sargatanas,none,Hyur,2219219
False,Sargatanas,none,Lalafell,1106779
False,Sargatanas,none,Miqo'te,1843649
False,Sargatanas,none,Roegadyn,387628
False,Sargatanas,none,Viera,344372
False,Seraph,Immortal Flames,Au Ra,22967
False,Seraph,Immortal Flames,Elezen,13845
False,Seraph,Immortal Flames,Hrothgar,2109
False,Seraph,Immortal Flames,Hyur,52424
False,Seraph,Immortal Flames,Lalafell,26145
False,Seraph,Immortal Flames,Miqo'te,43552
False,Seraph,Immortal Flames,Roegadyn,9157
False,Seraph,Immortal Flames,Viera,8135
False,Seraph,Maelstrom,Au Ra,23578
False,Seraph,Maelstrom,Elezen,14213
False,Seraph,Maelstrom,Hrothgar,2166
False,Seraph,Maelstrom,Hyur,53819
False,Seraph,Maelstrom,Lalafell,26841
False,Seraph,Maelstrom,Miqo'te,44711
False,Seraph,Maelstrom,Roegadyn,9401
False,Seraph,Maelstrom,Viera,8352
False,Seraph,Order of the Twin Adder,Au Ra,27818
False,Seraph,Order of the Twin Adder,Elezen,16769
False,Seraph,Order of the Twin Adder,Hrothgar,2555
False,Seraph,Order of the Twin Adder,Hyur,63498
False,Seraph,Order of the Twin Adder,Lalafell,31668
False,Seraph,Order of the Twin Adder,Miqo'te,52752
False,Seraph,Order of the Twin Adder,Roegadyn,11091
False,Seraph,Order of the Twin Adder,Viera,9853
False,Seraph,none,Au Ra,170806
False,Seraph,none,Elezen,102964
False,Seraph,none,Hrothgar,15688
False,Seraph,none,Hyur,389883
False,Seraph,none,Lalafell,194444
False,Seraph,none,Miqo'te,323901
False,Seraph,none,Roegadyn,68100
False,Seraph,none,Viera,60501
False,Siren,Immortal Flames,Au Ra,148803
False,Siren,Immortal Flames,Elezen,89700
False,Siren,Immortal Flames,Hrothgar,13667
False,Siren,Immortal Flames,Hyur,339658
False,Siren,Immortal Flames,Lalafell,169396
False,Siren,Immortal Flames,Miqo'te,282176
False,Siren,Immortal Flames,Roegadyn,59328
False,Siren,Immortal Flames,Viera,52707
False,Siren,Maelstrom,Au Ra,152763
False,Siren,Maelstrom,Elezen,92087
False,Siren,Maelstrom,Hrothgar,14031
False,Siren,Maelstrom,Hyur,348698
False,Siren,Maelstrom,Lalafell,173904
False,Siren,Maelstrom,Miqo'te,289686
False,Siren,Maelstrom,Roegadyn,60907
False,Siren,Maelstrom,Viera,54110
False,Siren,Order of the Twin Adder,Au Ra,180236
False,Siren,Order of the Twin Adder,Elezen,108649
False,Siren,Order of the Twin Adder,Hrothgar,16555
False,Siren,Order of the Twin Adder,Hyur,411409
False,Siren,Order of the Twin Adder,Lalafell,205180
False,Siren,Order of the Twin Adder,Miqo'te,341784
False,Siren,Order of the Twin Adder,Roegadyn,71860
False,Siren,Order of the Twin Adder,Viera,63841
False,Siren,none,Au Ra,1106661
False,Siren,none,Elezen,667109
False,Siren,none,Hrothgar,101647
False,Siren,none,Hyur,2526073
False,Siren,none,Lalafell,1259815
False,Siren,none,Miqo'te,2098572
False,Siren,none,Roegadyn,441225
False,Siren,none,Viera,391989
False,Ultros,Immortal Flames,Au Ra,155073
False,Ultros,Immortal Flames,Elezen,93480
False,Ultros,Immortal Flames,Hrothgar,14243
False,Ultros,Immortal Flames,Hyur,353970
False,Ultros,Immortal Flames,Lalafell,176533
False,Ultros,Immortal Flames,Miqo'te,294066
False,Ultros,Immortal Flames,Roegadyn,61827
False,Ultros,Immortal Flames,Viera,54928
False,Ultros,Maelstrom,Au Ra,159200
False,Ultros,Maelstrom,Elezen,95968
False,Ultros,Maelstrom,Hrothgar,14622
False,Ultros,Maelstrom,Hyur,363391
False,Ultros,Maelstrom,Lalafell,181232
False,Ultros,Maelstrom,Miqo'te,301892
False,Ultros,Maelstrom,Roegadyn,63473
False,Ultros,Maelstrom,Viera,56390
False,Ultros,Order of the Twin Adder,Au Ra,187831
False,Ultros,Order of the Twin Adder,Elezen,113227
False,Ultros,Order of the Twin Adder,Hrothgar,17252
False,Ultros,Order of the Twin Adder,Hyur,428744
False,Ultros,Order of the Twin Adder,Lalafell,213825
False,Ultros,Order of the Twin Adder,Miqo'te,356186
False,Ultros,Order of the Twin Adder,Roegadyn,74888
False,Ultros,Order of the Twin Adder,Viera,66531
False,Ultros,none,Au Ra,1153292
False,Ultros,none,Elezen,695219
False,Ultros,none,Hrothgar,105930
False,Ultros,none,Hyur,2632513
False,Ultros,none,Lalafell,1312899
False,Ultros,none,Miqo'te,2186999
False,Ultros,none,Roegadyn,459817
False,Ultros,none,Viera,408506
False,Zalera,Immortal Flames,Au Ra,165546
False,Zalera,Immortal Flames,Elezen,99793
False,Zalera,Immortal Flames,Hrothgar,15205
False,Zalera,Immortal Flames,Hyur,377877
False,Zalera,Immortal Flames,Lalafell,188457
False,Zalera,Immortal Flames,Miqo'te,313927
False,Zalera,Immortal Flames,Roegadyn,66003
False,Zalera,Immortal Flames,Viera,58638
False,Zalera,Maelstrom,Au Ra,169952
False,Zalera,Maelstrom,Elezen,102449
False,Zalera,Maelstrom,Hrothgar,15610
False,Zalera,Maelstrom,Hyur,387935
False,Zalera,Maelstrom,Lalafell,193473
False,Zalera,Maelstrom,Miqo'te,322282
False,Zalera,Maelstrom,Roegadyn,67760
False,Zalera,Maelstrom,Viera,60199
False,Zalera,Order of the Twin Adder,Au Ra,200517
False,Zalera,Order of the Twin Adder,Elezen,120874
False,Zalera,Order of the Twin Adder,Hrothgar,18417
False,Zalera,Order of the Twin Adder,Hyur,457702
False,Zalera,Order of the Twin Adder,Lalafell,228267
False,Zalera,Order of the Twin Adder,Miqo'te,380243
False,Zalera,Order of the Twin Adder,Roegadyn,79946
False,Zalera,Order of the Twin Adder,Viera,71025
False,Zalera,none,Au Ra,1231185
False,Zalera,none,Elezen,742174
False,Zalera,none,Hrothgar,113084
False,Zalera,none,Hyur,2810314
False,Zalera,none,Lalafell,1401573
False,Zalera,none,Miqo'te,2334710
False,Zalera,none,Roegadyn,490873
False,Zalera,none,Viera,436097
False,Alpha,Immortal Flames,Au Ra,52422
False,Alpha,Immortal Flames,Elezen,31600
False,Alpha,Immortal Flames,Hrothgar,4815
False,Alpha,Immortal Flames,Hyur,119658
False,Alpha,Immortal Flames,Lalafell,59676
False,Alpha,Immortal Flames,Miqo'te,99408
False,Alpha,Immortal Flames,Roegadyn,20900
False,Alpha,Immortal Flames,Viera,18568
False,Alpha,Maelstrom,Au Ra,53817
False,Alpha,Maelstrom,Elezen,32441
False,Alpha,Maelstrom,Hrothgar,4943
False,Alpha,Maelstrom,Hyur,122843
False,Alpha,Maelstrom,Lalafell,61265
False,Alpha,Maelstrom,Miqo'te,102053
False,Alpha,Maelstrom,Roegadyn,21457
False,Alpha,Maelstrom,Viera,19062
False,Alpha,Order of the Twin Adder,Au Ra,63495
False,Alpha,Order of the Twin Adder,Elezen,38276
False,Alpha,Order of the Twin Adder,Hrothgar,5832
False,Alpha,Order of the Twin Adder,Hyur,144935
False,Alpha,Order of the Twin Adder,Lalafell,72283
False,Alpha,Order of the Twin Adder,Miqo'te,120407
False,Alpha,Order of the Twin Adder,Roegadyn,25316
False,Alpha,Order of the Twin Adder,Viera,22491
False,Alpha,none,Au Ra,389865
False,Alpha,none,Elezen,235016
False,Alpha,none,Hrothgar,35809
False,Alpha,none,Hyur,889910
False,Alpha,none,Lalafell,443820
False,Alpha,none,Miqo'te,739306
False,Alpha,none,Roegadyn,155439
False,Alpha,none,Viera,138094
False,Cerberus,Immortal Flames,Au Ra,142810
False,Cerberus,Immortal Flames,Elezen,86088
False,Cerberus,Immortal Flames,Hrothgar,13117
False,Cerberus,Immortal Flames,Hyur,325980
False,Cerberus,Immortal Flames,Lalafell,162574
False,Cerberus,Immortal Flames,Miqo'te,270813
False,Cerberus,Immortal Flames,Roegadyn,56938
False,Cerberus,Immortal Flames,Viera,50585
False,Cerberus,Maelstrom,Au Ra,146611
False,Cerberus,Maelstrom,Elezen,88379
False,Cerberus,Maelstrom,Hrothgar,13466
False,Cerberus,Maelstrom,Hyur,334656
False,Cerberus,Maelstrom,Lalafell,166901
False,Cerberus,Maelstrom,Miqo'te,278021
False,Cerberus,Maelstrom,Roegadyn,58454
False,Cerberus,Maelstrom,Viera,51931
False,Cerberus,Order of the Twin Adder,Au Ra,172978
False,Cerberus,Order of the Twin Adder,Elezen,104274
False,Cerberus,Order of the Twin Adder,Hrothgar,15888
False,Cerberus,Order of the Twin Adder,Hyur,394842
False,Cerberus,Order of the Twin Adder,Lalafell,196917
False,Cerberus,Order of the Twin Adder,Miqo'te,328021
False,Cerberus,Order of the Twin Adder,Roegadyn,68966
False,Cerberus,Order of the Twin Adder,Viera,61271
False,Cerberus,none,Au Ra,1062097
False,Cerberus,none,Elezen,640246
False,Cerberus,none,Hrothgar,97553
False,Cerberus,none,Hyur,2424352
False,Cerberus,none,Lalafell,1209084
False,Cerberus,none,Miqo'te,2014066
False,Cerberus,none,Roegadyn,423458
False,Cerberus,none,Viera,376204
False,Lich,Immortal Flames,Au Ra,200939
False,Lich,Immortal Flames,Elezen,121129
False,Lich,Immortal Flames,Hrothgar,18456
False,Lich,Immortal Flames,Hyur,458665
False,Lich,Immortal Flames,Lalafell,228748
False,Lich,Immortal Flames,Miqo'te,381043
False,Lich,Immortal Flames,Roegadyn,80114
False,Lich,Immortal Flames,Viera,71174
False,Lich,Maelstrom,Au Ra,206287
False,Lich,Maelstrom,Elezen,124353
False,Lich,Maelstrom,Hrothgar,18947
False,Lich,Maelstrom,Hyur,470873
False,Lich,Maelstrom,Lalafell,234836
False,Lich,Maelstrom,Miqo'te,391185
False,Lich,Maelstrom,Roegadyn,82247
False,Lich,Maelstrom,Viera,73069
False,Lich,Order of the Twin Adder,Au Ra,243387
False,Lich,Order of the Twin Adder,Elezen,146717
False,Lich,Order of the Twin Adder,Hrothgar,22355
False,Lich,Order of the Twin Adder,Hyur,555556
False,Lich,Order of the Twin Adder,Lalafell,277070
False,Lich,Order of the Twin Adder,Miqo'te,461537
False,Lich,Order of the Twin Adder,Roegadyn,97038
False,Lich,Order of the Twin Adder,Viera,86210
False,Lich,none,Au Ra,1494407
False,Lich,none,Elezen,900847
False,Lich,none,Hrothgar,137261
False,Lich,none,Hyur,3411146
False,Lich,none,Lalafell,1701222
False,Lich,none,Miqo'te,2833860
False,Lich,none,Roegadyn,595820
False,Lich,none,Viera,529332
False,Louisoix,Immortal Flames,Au Ra,154319
False,Louisoix,Immortal Flames,Elezen,93025
False,Louisoix,Immortal Flames,Hrothgar,14174
False,Louisoix,Immortal Flames,Hyur,352249
False,Louisoix,Immortal Flames,Lalafell,175675
False,Louisoix,Immortal Flames,Miqo'te,292636
False,Louisoix,Immortal Flames,Roegadyn,61527
False,Louisoix,Immortal Flames,Viera,54661
False,Louisoix,Maelstrom,Au Ra,158426
False,Louisoix,Maelstrom,Elezen,95501
False,Louisoix,Maelstrom,Hrothgar,14551
False,Louisoix,Maelstrom,Hyur,361624
False,Louisoix,Maelstrom,Lalafell,180351
False,Louisoix,Maelstrom,Miqo'te,300425
False,Louisoix,Maelstrom,Roegadyn,63164
False,Louisoix,Maelstrom,Viera,56116
False,Louisoix,Order of the Twin Adder,Au Ra,186918
False,Louisoix,Order of the Twin Adder,Elezen,112676
False,Louisoix,Order of the Twin Adder,Hrothgar,17168
False,Louisoix,Order of the Twin Adder,Hyur,426660
False,Louisoix,Order of the Twin Adder,Lalafell,212786
False,Louisoix,Order of the Twin Adder,Miqo'te,354454
False,Louisoix,Order of the Twin Adder,Roegadyn,74524
False,Louisoix,Order of the Twin Adder,Viera,66208
False,Louisoix,none,Au Ra,1147684
False,Louisoix,none,Elezen,691839
False,Louisoix,none,Hrothgar,105415
False,Louisoix,none,Hyur,2619713
False,Louisoix,none,Lalafell,1306516
False,Louisoix,none,Miqo'te,2176365
False,Louisoix,none,Roegadyn,457581
False,Louisoix,none,Viera,406520
False,Moogle,Immortal Flames,Au Ra,154677
False,Moogle,Immortal Flames,Elezen,93241
False,Moogle,Immortal Flames,Hrothgar,14207
False,Moogle,Immortal Flames,Hyur,353068
False,Moogle,Immortal Flames,Lalafell,176084
False,Moogle,Immortal Flames,Miqo'te,293316
False,Moogle,Immortal Flames,Roegadyn,61670
False,Moogle,Immortal Flames,Viera,54788
False,Moogle,Maelstrom,Au Ra,158794
False,Moogle,Maelstrom,Elezen,95723
False,Moogle,Maelstrom,Hrothgar,14585
False,Moogle,Maelstrom,Hyur,362465
False,Moogle,Maelstrom,Lalafell,180770
False,Moogle,Maelstrom,Miqo'te,301123
False,Moogle,Maelstrom,Roegadyn,63311
False,Moogle,Maelstrom,Viera,56246
False,Moogle,Order of the Twin Adder,Au Ra,187352
False,Moogle,Order of the Twin Adder,Elezen,112938
False,Moogle,Order of the Twin Adder,Hrothgar,17208
False,Moogle,Order of the Twin Adder,Hyur,427652
False,Moogle,Order of the Twin Adder,Lalafell,213280
False,Moogle,Order of the Twin Adder,Miqo'te,355278
False,Moogle,Order of the Twin Adder,Roegadyn,74697
False,Moogle,Order of the Twin Adder,Viera,66362
False,Moogle,none,Au Ra,1150353
False,Moogle,none,Elezen,693447
False,Moogle,none,Hrothgar,105660
False,Moogle,none,Hyur,2625805
False,Moogle,none,Lalafell,1309554
False,Moogle,none,Miqo'te,2181426
False,Moogle,none,Roegadyn,458645
False,Moogle,none,Viera,407465
False,Odin,Immortal Flames,Au Ra,144009
False,Odin,Immortal Flames,Elezen,86810
False,Odin,Immortal Flames,Hrothgar,13227
False,Odin,Immortal Flames,Hyur,328715
False,Odin,Immortal Flames,Lalafell,163938
False,Odin,Immortal Flames,Miqo'te,273085
False,Odin,Immortal Flames,Roegadyn,57416
False,Odin,Immortal Flames,Viera,51009
False,Odin,Maelstrom,Au Ra,147842
False,Odin,Maelstrom,Elezen,89121
False,Odin,Maelstrom,Hrothgar,13579
False,Odin,Maelstrom,Hyur,337464
False,Odin,Maelstrom,Lalafell,168302
False,Odin,Maelstrom,Miqo'te,280353
False,Odin,Maelstrom,Roegadyn,58944
False,Odin,Maelstrom,Viera,52367
False,Odin,Order of the Twin Adder,Au Ra,174430
False,Odin,Order of the Twin Adder,Elezen,105148
False,Odin,Order of the Twin Adder,Hrothgar,16021
False,Odin,Order of the Twin Adder,Hyur,398155
False,Odin,Order of the Twin Adder,Lalafell,198570
False,Odin,Order of the Twin Adder,Miqo'te,330773
False,Odin,Order of the Twin Adder,Roegadyn,69545
False,Odin,Order of the Twin Adder,Viera,61785
False,Odin,none,Au Ra,1071008
False,Odin,none,Elezen,645617
False,Odin,none,Hrothgar,98372
False,Odin,none,Hyur,2444692
False,Odin,none,Lalafell,1219228
False,Odin,none,Miqo'te,2030964
False,Odin,none,Roegadyn,427010
False,Odin,none,Viera,379361
False,Omega,Immortal Flames,Au Ra,124985
False,Omega,Immortal Flames,Elezen,75343
False,Omega,Immortal Flames,Hrothgar,11480
False,Omega,Immortal Flames,Hyur,285292
False,Omega,Immortal Flames,Lalafell,142282
False,Omega,Immortal Flames,Miqo'te,237010
False,Omega,Immortal Flames,Roegadyn,49831
False,Omega,Immortal Flames,Viera,44271
False,Omega,Maelstrom,Au Ra,128312
False,Omega,Maelstrom,Elezen,77348
False,Omega,Maelstrom,Hrothgar,11785
False,Omega,Maelstrom,Hyur,292885
False,Omega,Maelstrom,Lalafell,146069
False,Omega,Maelstrom,Miqo'te,243319
False,Omega,Maelstrom,Roegadyn,51158
False,Omega,Maelstrom,Viera,45449
False,Omega,Order of the Twin Adder,Au Ra,151388
False,Omega,Order of the Twin Adder,Elezen,91258
False,Omega,Order of the Twin Adder,Hrothgar,13905
False,Omega,Order of the Twin Adder,Hyur,345558
False,Omega,Order of the Twin Adder,Lalafell,172339
False,Omega,Order of the Twin Adder,Miqo'te,287078
False,Omega,Order of the Twin Adder,Roegadyn,60358
False,Omega,Order of the Twin Adder,Viera,53623
False,Omega,none,Au Ra,929528
False,Omega,none,Elezen,560331
False,Omega,none,Hrothgar,85377
False,Omega,none,Hyur,2121748
False,Omega,none,Lalafell,1058168
False,Omega,none,Miqo'te,1762673
False,Omega,none,Roegadyn,370602
False,Omega,none,Viera,329247
False,Phantom,Immortal Flames,Au Ra,58114
False,Phantom,Immortal Flames,Elezen,35032
False,Phantom,Immortal Flames,Hrothgar,5338
False,Phantom,Immortal Flames,Hyur,132651
False,Phantom,Immortal Flames,Lalafell,66156
False,Phantom,Immortal Flames,Miqo'te,110202
False,Phantom,Immortal Flames,Roegadyn,23170
False,Phantom,Immortal Flames,Viera,20584
False,Phantom,Maelstrom,Au Ra,59661
False,Phantom,Maelstrom,Elezen,35964
False,Phantom,Maelstrom,Hrothgar,5480
False,Phantom,Maelstrom,Hyur,136182
False,Phantom,Maelstrom,Lalafell,67917
False,Phantom,Maelstrom,Miqo'te,113135
False,Phantom,Maelstrom,Roegadyn,23787
False,Phantom,Maelstrom,Viera,21132
False,Phantom,Order of the Twin Adder,Au Ra,70390
False,Phantom,Order of the Twin Adder,Elezen,42432
False,Phantom,Order of the Twin Adder,Hrothgar,6465
False,Phantom,Order of the Twin Adder,Hyur,160673
False,Phantom,Order of the Twin Adder,Lalafell,80132
False,Phantom,Order of the Twin Adder,Miqo'te,133481
False,Phantom,Order of the Twin Adder,Roegadyn,28064
False,Phantom,Order of the Twin Adder,Viera,24933
False,Phantom,none,Au Ra,432199
False,Phantom,none,Elezen,260535
False,Phantom,none,Hrothgar,39697
False,Phantom,none,Hyur,986541
False,Phantom,none,Lalafell,492012
